MSEtrain,MSEvalid
30.712475267410277,7.776779039382935
28.619343938350678,7.078097826480866
31.836361678123474,8.020766342163085
32.09407619953156,8.12070522403717
35.10331307983399,8.684366947174071
36.22805043029785,8.885395066261292
36.265093873023986,8.880908143997193
36.247545649528504,8.874110246658326
36.360961941719054,8.895663856506347
36.444770238876345,8.908550629615783
36.49788954162598,8.925634885787964
36.57239503002167,8.931718605995178
36.67711753273011,8.950330621719361
36.755381148338316,8.966193265914917
36.89893086338043,8.99402301979065
36.903448311805725,8.992048293113708
36.984130670547486,9.021775919914246
36.9968073091507,9.012286400794983
37.05695954227448,9.023226799964904
37.03861945152283,9.01803823852539
37.00386985778809,9.009877765655517
37.11228805351257,9.033395304679871
36.99993990421295,9.010448669433593
36.988193149566655,9.005496890068056
37.06797537899018,9.025226651191712
37.08680553913116,9.024792414665223
36.96726429653168,9.001713946342468
37.052091922760006,9.019289315223695
36.89094317913055,8.987617092132568
37.09186828899384,9.025090445518494
