MSEtrain,MSEvalid
4.8866692e-5,4.021088e-5
4.8927082e-5,4.0418625e-5
4.893488e-5,4.0368468e-5
4.9044145e-5,4.0448365e-5
4.9003836e-5,4.0344745e-5
4.8823636e-5,4.0224088e-5
4.9033024e-5,4.050632e-5
4.9475748e-5,4.0751624e-5
4.9565573e-5,4.0827203e-5
4.9073755e-5,4.0646748e-5
4.8913047e-5,4.0230494e-5
4.9061364e-5,4.056096e-5
4.9217357e-5,4.074578e-5
4.8896967e-5,4.0304833e-5
4.8811537e-5,4.0061586e-5
4.943494e-5,4.1013955e-5
4.89623e-5,4.0402352e-5
4.878533e-5,4.0222192e-5
4.906582e-5,4.062203e-5
4.951306e-5,4.105478e-5
4.8954702e-5,4.0311024e-5
4.884021e-5,4.022509e-5
4.8825284e-5,4.0222454e-5
4.9100152e-5,4.0638737e-5
4.9030117e-5,4.0386916e-5
4.883095e-5,4.0265688e-5
4.9020055e-5,4.05564e-5
4.901335e-5,4.0484916e-5
4.8992268e-5,4.041893e-5
4.887874e-5,4.0304803e-5
4.9221806e-5,4.066888e-5
4.9248072e-5,4.0549938e-5
4.8881462e-5,4.025659e-5
4.8894788e-5,4.016719e-5
4.8862054e-5,4.0334635e-5
4.8795457e-5,4.0132778e-5
4.8961698e-5,4.037752e-5
4.8834747e-5,4.030081e-5
4.8981183e-5,4.0472238e-5
4.9261216e-5,4.0795683e-5
4.8818478e-5,4.020056e-5
4.9006474e-5,4.0314448e-5
4.8898008e-5,4.0365296e-5
4.8784128e-5,4.021903e-5
4.88839e-5,4.0254727e-5
4.9064813e-5,4.0557352e-5
4.880226e-5,4.018647e-5
4.8958336e-5,4.0390016e-5
4.9299015e-5,4.0563045e-5
4.8784274e-5,4.0180756e-5
4.8870697e-5,4.029539e-5
4.897927e-5,4.0266623e-5
4.895938e-5,4.033484e-5
4.8882317e-5,4.0262526e-5
4.8864214e-5,4.025642e-5
4.8876063e-5,4.0294788e-5
4.8903596e-5,4.0249506e-5
4.892098e-5,4.0287825e-5
4.8787944e-5,4.019552e-5
4.8878024e-5,4.023451e-5
4.889919e-5,4.0245486e-5
4.8965736e-5,4.026299e-5
4.9277733e-5,4.094191e-5
4.9111368e-5,4.0353407e-5
4.9045022e-5,4.046373e-5
4.9691942e-5,4.088397e-5
4.9074904e-5,4.0392602e-5
4.8868525e-5,4.0335337e-5
4.882206e-5,4.0137627e-5
4.8886945e-5,4.0309875e-5
4.8916176e-5,4.032135e-5
4.887075e-5,4.0234274e-5
4.9300288e-5,4.07855e-5
4.891443e-5,4.034003e-5
4.887537e-5,4.0231625e-5
4.8825557e-5,4.0229774e-5
4.8832324e-5,4.0172512e-5
4.9230257e-5,4.0722247e-5
4.9375834e-5,4.0692947e-5
4.8852893e-5,4.0277857e-5
4.8824382e-5,4.0170074e-5
4.9038586e-5,4.045362e-5
4.886389e-5,4.03569e-5
4.8869922e-5,4.023289e-5
4.89398e-5,4.035775e-5
4.899985e-5,4.0298317e-5
4.91244e-5,4.0473173e-5
4.9047656e-5,4.0278395e-5
4.888274e-5,4.0297447e-5
4.8904963e-5,4.026248e-5
4.9011727e-5,4.029774e-5
4.914574e-5,4.046718e-5
4.8897622e-5,4.0426956e-5
4.9052996e-5,4.0283652e-5
4.8818903e-5,4.020846e-5
4.8934344e-5,4.027731e-5
4.911523e-5,4.040396e-5
4.9229813e-5,4.067465e-5
4.9087754e-5,4.058154e-5
4.8922935e-5,4.0223094e-5
4.9098828e-5,4.036402e-5
4.8896964e-5,4.037442e-5
4.886087e-5,4.0302068e-5
4.8813985e-5,4.0184626e-5
4.9338872e-5,4.0863622e-5
4.952888e-5,4.0773433e-5
4.8915834e-5,4.0375267e-5
4.9415532e-5,4.0650906e-5
4.8866397e-5,4.030101e-5
4.8865226e-5,4.0259492e-5
4.8990078e-5,4.0352727e-5
4.9147984e-5,4.043546e-5
4.8861828e-5,4.0297386e-5
4.8897786e-5,4.027626e-5
4.8826732e-5,4.0141727e-5
4.885281e-5,4.0341794e-5
4.8868e-5,4.015424e-5
4.920419e-5,4.0436633e-5
4.8819427e-5,4.0221465e-5
4.8875598e-5,4.0240524e-5
4.905294e-5,4.0427534e-5
4.9061953e-5,4.0555864e-5
4.961086e-5,4.0819283e-5
4.8937847e-5,4.0217263e-5
4.900884e-5,4.038143e-5
4.9390448e-5,4.0918178e-5
4.919454e-5,4.046693e-5
4.8863774e-5,4.0166215e-5
4.9154532e-5,4.039478e-5
4.90355e-5,4.0394687e-5
4.8987964e-5,4.050579e-5
4.888391e-5,4.0225816e-5
4.8838472e-5,4.028511e-5
4.898815e-5,4.036961e-5
4.8971775e-5,4.0296003e-5
4.892281e-5,4.041919e-5
4.911853e-5,4.0440525e-5
4.9080438e-5,4.0568924e-5
4.879627e-5,4.0207815e-5
4.902193e-5,4.0516647e-5
4.896213e-5,4.044641e-5
4.887376e-5,4.03055e-5
4.8804548e-5,4.0192328e-5
4.8917787e-5,4.0330855e-5
4.8843583e-5,4.0237264e-5
4.8810492e-5,4.018291e-5
4.8862217e-5,4.032149e-5
4.9076203e-5,4.034897e-5
4.877962e-5,4.0192775e-5
4.8991707e-5,4.0469615e-5
4.893715e-5,4.0337072e-5
4.8917464e-5,4.0258234e-5
4.908792e-5,4.0616676e-5
4.8868857e-5,4.0310344e-5
4.884233e-5,4.0220297e-5
4.8883714e-5,4.0385654e-5
4.8834034e-5,4.0244126e-5
4.8780672e-5,4.0201772e-5
4.8933223e-5,4.026365e-5
4.880932e-5,4.030295e-5
4.905506e-5,4.058328e-5
4.9106624e-5,4.0405394e-5
4.8832386e-5,4.0298582e-5
4.8909027e-5,4.0281404e-5
4.885175e-5,4.0229796e-5
4.9288377e-5,4.0625797e-5
4.915826e-5,4.054802e-5
4.9043774e-5,4.0604384e-5
4.9204173e-5,4.0518036e-5
4.9027352e-5,4.0543964e-5
4.8819962e-5,4.016121e-5
4.880177e-5,4.0196912e-5
4.8826634e-5,4.029535e-5
4.8951668e-5,4.034624e-5
