MSEtrain,MSEvalid
6.068215e-7,6.04438e-7
6.12554e-7,6.0840307e-7
5.9388066e-7,5.88753e-7
5.973346e-7,5.95224e-7
6.1223216e-7,6.1354643e-7
5.97604e-7,5.9651967e-7
6.040927e-7,6.0215876e-7
6.299111e-7,6.223356e-7
6.1178605e-7,6.1263125e-7
6.048117e-7,6.003096e-7
6.011433e-7,5.966528e-7
6.193773e-7,6.218354e-7
6.517972e-7,6.5157064e-7
6.164213e-7,6.1456814e-7
6.1193305e-7,6.1248414e-7
6.034635e-7,6.0393444e-7
5.916926e-7,5.89308e-7
5.9534557e-7,5.93044e-7
6.106889e-7,6.0889727e-7
6.0166485e-7,6.045845e-7
5.92096e-7,5.920538e-7
5.858167e-7,5.8658935e-7
5.8038233e-7,5.7694643e-7
6.2208545e-7,6.118411e-7
5.8842556e-7,5.8512404e-7
6.108741e-7,6.094826e-7
6.057816e-7,5.953922e-7
5.8689676e-7,5.787948e-7
6.02926e-7,5.957666e-7
5.9656634e-7,5.956256e-7
6.005828e-7,5.957841e-7
6.001293e-7,5.940746e-7
5.9796406e-7,6.014447e-7
5.9647897e-7,5.919586e-7
5.9490344e-7,5.9794263e-7
5.87743e-7,5.866581e-7
5.9840863e-7,5.9956983e-7
6.132601e-7,6.077833e-7
6.113609e-7,6.1322186e-7
6.206538e-7,6.184701e-7
6.0523655e-7,6.0738887e-7
6.0729127e-7,6.0702513e-7
5.991323e-7,5.939805e-7
6.0618845e-7,6.0957933e-7
5.9459086e-7,5.9133725e-7
5.8400286e-7,5.9046755e-7
5.725065e-7,5.68757e-7
5.962868e-7,5.9952833e-7
5.6715993e-7,5.641253e-7
5.924243e-7,5.9422246e-7
5.796613e-7,5.7766454e-7
5.920319e-7,5.9184663e-7
5.990322e-7,5.931786e-7
5.8026376e-7,5.78693e-7
5.706338e-7,5.69213e-7
5.797028e-7,5.687535e-7
5.9352135e-7,5.911061e-7
5.8076216e-7,5.7954196e-7
5.969068e-7,5.9564996e-7
5.8125704e-7,5.806168e-7
5.897159e-7,5.9204285e-7
5.754598e-7,5.790331e-7
5.88016e-7,5.847293e-7
5.620767e-7,5.6535777e-7
5.6850365e-7,5.658044e-7
5.903974e-7,5.991411e-7
5.629371e-7,5.650871e-7
5.728586e-7,5.742114e-7
5.960549e-7,5.9095305e-7
5.581578e-7,5.59181e-7
5.652583e-7,5.656561e-7
5.587143e-7,5.554516e-7
5.6906475e-7,5.680981e-7
5.7893294e-7,5.789729e-7
5.462385e-7,5.494088e-7
5.735422e-7,5.710512e-7
5.6086884e-7,5.629531e-7
5.996274e-7,5.9121317e-7
6.224066e-7,6.2262785e-7
5.7207694e-7,5.746967e-7
6.196891e-7,6.1901136e-7
5.7412046e-7,5.816471e-7
5.763338e-7,5.773746e-7
5.588069e-7,5.588262e-7
5.437067e-7,5.437422e-7
5.5573815e-7,5.5763917e-7
5.933228e-7,5.9820593e-7
5.7183405e-7,5.770511e-7
5.4733266e-7,5.53053e-7
6.058375e-7,6.085297e-7
5.574595e-7,5.543015e-7
5.829957e-7,5.7790487e-7
5.569932e-7,5.596764e-7
5.715694e-7,5.762372e-7
5.5349227e-7,5.529797e-7
5.3666116e-7,5.402253e-7
5.8010994e-7,5.843412e-7
5.582279e-7,5.65987e-7
5.4748665e-7,5.5084206e-7
5.6310284e-7,5.682104e-7
5.519138e-7,5.5454103e-7
5.576245e-7,5.617533e-7
5.768499e-7,5.818336e-7
5.513071e-7,5.56169e-7
5.9879176e-7,5.983173e-7
5.382461e-7,5.4340893e-7
5.6811945e-7,5.7259933e-7
5.465252e-7,5.5454944e-7
5.4965494e-7,5.558981e-7
5.3418506e-7,5.415324e-7
5.540583e-7,5.5897453e-7
5.8292545e-7,5.8763123e-7
5.649959e-7,5.6766305e-7
5.8279403e-7,5.9220145e-7
5.565614e-7,5.6331686e-7
5.664529e-7,5.6854435e-7
5.382782e-7,5.4859424e-7
5.6571923e-7,5.717647e-7
5.512117e-7,5.571282e-7
5.433522e-7,5.440239e-7
5.4183704e-7,5.421768e-7
5.493405e-7,5.4909464e-7
5.268822e-7,5.320322e-7
5.2731394e-7,5.3166036e-7
5.4323283e-7,5.4984775e-7
5.8643764e-7,5.9132793e-7
5.772699e-7,5.9193405e-7
5.3989953e-7,5.445044e-7
5.4372754e-7,5.516852e-7
5.4905706e-7,5.525914e-7
5.846817e-7,5.857899e-7
5.317846e-7,5.3422366e-7
5.582777e-7,5.651626e-7
5.493809e-7,5.4956104e-7
5.2474076e-7,5.3062337e-7
5.539658e-7,5.607582e-7
5.305401e-7,5.4243156e-7
5.376938e-7,5.3855445e-7
5.184206e-7,5.2455727e-7
5.3279075e-7,5.4442904e-7
5.1420136e-7,5.1782763e-7
5.2329995e-7,5.3398554e-7
5.634602e-7,5.656141e-7
5.418504e-7,5.5102413e-7
5.2759515e-7,5.3545716e-7
5.5427194e-7,5.5627225e-7
5.145967e-7,5.210246e-7
5.177622e-7,5.228565e-7
5.42513e-7,5.504432e-7
5.0795836e-7,5.1687454e-7
5.449313e-7,5.5067846e-7
5.2881927e-7,5.439893e-7
5.5840945e-7,5.6598003e-7
5.1802556e-7,5.239107e-7
5.12925e-7,5.240501e-7
5.5494206e-7,5.6052033e-7
5.802784e-7,5.8837117e-7
5.456516e-7,5.523733e-7
5.227922e-7,5.361959e-7
5.243808e-7,5.293547e-7
5.04212e-7,5.148088e-7
5.046076e-7,5.106082e-7
5.181682e-7,5.262758e-7
5.214991e-7,5.3324663e-7
5.170368e-7,5.2632976e-7
5.1843307e-7,5.307881e-7
4.9804186e-7,5.1062057e-7
5.288143e-7,5.4076645e-7
5.2975076e-7,5.3533097e-7
5.1887486e-7,5.3240353e-7
5.2285833e-7,5.3268144e-7
5.514982e-7,5.639488e-7
5.287127e-7,5.359214e-7
5.165017e-7,5.247271e-7
5.339667e-7,5.395394e-7
5.2302494e-7,5.282911e-7
5.0452263e-7,5.1594793e-7
4.9573373e-7,5.067162e-7
5.025373e-7,5.0837366e-7
5.0959574e-7,5.209609e-7
5.1556634e-7,5.240211e-7
5.65249e-7,5.7190783e-7
5.0790356e-7,5.139646e-7
4.8978205e-7,5.0397824e-7
4.92434e-7,5.035965e-7
5.060814e-7,5.1187635e-7
5.05621e-7,5.149107e-7
5.249361e-7,5.3645385e-7
4.9730335e-7,5.065823e-7
5.2268325e-7,5.281471e-7
5.079042e-7,5.1354056e-7
5.524463e-7,5.7170445e-7
5.0494987e-7,5.1448245e-7
4.893984e-7,5.0197997e-7
5.089253e-7,5.1800293e-7
5.1529975e-7,5.256708e-7
4.9825996e-7,5.031247e-7
5.47772e-7,5.570844e-7
5.0407016e-7,5.1421966e-7
4.860479e-7,4.954095e-7
4.9069695e-7,5.021128e-7
5.250048e-7,5.298508e-7
4.879947e-7,5.0327924e-7
5.005894e-7,5.089925e-7
5.214043e-7,5.3134e-7
5.007454e-7,5.0813696e-7
5.0857045e-7,5.1251186e-7
4.840884e-7,4.951881e-7
4.8489807e-7,4.9539307e-7
4.818018e-7,4.920504e-7
5.265012e-7,5.3556107e-7
5.5413153e-7,5.5524606e-7
5.1750624e-7,5.3029487e-7
4.9006997e-7,4.996577e-7
5.0030286e-7,5.116996e-7
4.863348e-7,5.0173054e-7
4.837239e-7,4.9339025e-7
4.808247e-7,4.926055e-7
5.199935e-7,5.300491e-7
4.818489e-7,4.90817e-7
5.113961e-7,5.201582e-7
4.795978e-7,4.911527e-7
5.061959e-7,5.172982e-7
5.049793e-7,5.165451e-7
5.0649487e-7,5.144431e-7
