MSEtrain,MSEvalid
9.999633e-6,8.653358e-6
9.734718e-6,8.213087e-6
1.0796094e-5,9.73834e-6
9.981833e-6,8.466605e-6
9.136599e-6,7.926532e-6
9.52131e-6,7.813876e-6
9.091176e-6,7.5029657e-6
9.120447e-6,7.685924e-6
9.386968e-6,7.998163e-6
9.708893e-6,8.611121e-6
8.78919e-6,7.735128e-6
9.294682e-6,8.088595e-6
8.9815485e-6,7.658368e-6
1.0163935e-5,9.37987e-6
8.963202e-6,7.626036e-6
8.612916e-6,7.376882e-6
9.161764e-6,7.785622e-6
8.674207e-6,7.547884e-6
8.8642455e-6,7.5881057e-6
1.2187167e-5,1.1150924e-5
8.301033e-6,7.4294003e-6
8.259073e-6,7.09457e-6
8.635133e-6,7.716045e-6
8.118348e-6,7.247464e-6
8.544208e-6,7.4622744e-6
8.480319e-6,7.362028e-6
8.298184e-6,7.329437e-6
8.388555e-6,7.4923105e-6
7.747865e-6,6.917673e-6
8.142554e-6,7.482993e-6
7.900717e-6,6.9311113e-6
8.194352e-6,7.336716e-6
9.032947e-6,8.348426e-6
7.6047722e-6,6.6092803e-6
8.14348e-6,6.9949424e-6
7.596063e-6,6.518972e-6
8.477595e-6,7.5979556e-6
8.323755e-6,7.8640505e-6
7.630829e-6,6.790571e-6
7.65587e-6,6.941578e-6
7.866881e-6,6.9512243e-6
8.803646e-6,8.172686e-6
7.400258e-6,6.7386086e-6
7.4011573e-6,6.6368784e-6
7.458393e-6,6.6951097e-6
8.398208e-6,7.664288e-6
7.4824097e-6,6.8948857e-6
7.520822e-6,6.9703415e-6
7.2829666e-6,6.5238182e-6
7.5203593e-6,6.947156e-6
7.6225906e-6,6.8396794e-6
7.40223e-6,6.7401497e-6
7.834271e-6,7.418576e-6
7.9653e-6,7.253149e-6
7.734024e-6,6.9601506e-6
7.5859207e-6,7.120007e-6
6.725408e-6,6.075244e-6
6.6887324e-6,6.09886e-6
6.663193e-6,6.0328866e-6
6.6748635e-6,6.004991e-6
6.7088963e-6,6.1071205e-6
6.6635803e-6,6.042192e-6
6.674182e-6,6.085053e-6
6.6695043e-6,6.066718e-6
6.653805e-6,6.041578e-6
6.6545454e-6,6.005108e-6
6.653724e-6,6.0419857e-6
6.653631e-6,6.054615e-6
6.7402084e-6,6.0773427e-6
6.6579514e-6,5.999164e-6
6.711439e-6,6.0232514e-6
6.6552457e-6,5.9873823e-6
6.696704e-6,6.1006e-6
6.626851e-6,6.011146e-6
6.6472467e-6,6.081438e-6
6.6386147e-6,6.026359e-6
6.681196e-6,6.017264e-6
6.641042e-6,6.0470384e-6
6.617126e-6,5.988858e-6
6.6251373e-6,6.002222e-6
6.6136604e-6,5.9918775e-6
6.619219e-6,6.0188486e-6
6.621829e-6,5.993268e-6
6.6287203e-6,5.95687e-6
6.643524e-6,6.030664e-6
6.618228e-6,6.0296147e-6
6.6164857e-6,6.0425086e-6
6.7045244e-6,6.1339283e-6
